   1.2096000000000000e+06   1.4607027536199999e+08   3.8468266944800004e+07   0.0000000000000000e+00   1.3795516324399999e+08   5.7861004487099998e+07   0.0000000000000000e+00   1.4855966846500000e+08   1.7593970884000000e+07   0.0000000000000000e+00
   1.2960000000000000e+06   1.4538839261600000e+08   4.0970089071599998e+07   0.0000000000000000e+00   1.3694157415099999e+08   6.0220662358900003e+07   0.0000000000000000e+00   1.4823575395100001e+08   2.0141602629099999e+07   0.0000000000000000e+00
   1.3824000000000000e+06   1.4466366324399999e+08   4.3459837125100002e+07   0.0000000000000000e+00   1.3588762774800000e+08   6.2562572925099999e+07   0.0000000000000000e+00   1.4786815368000001e+08   2.2683298551500000e+07   0.0000000000000000e+00
   1.4688000000000000e+06   1.4389630082600001e+08   4.5936777365199998e+07   0.0000000000000000e+00   1.3479363463699999e+08   6.4886046013900004e+07   0.0000000000000000e+00   1.4745697598600000e+08   2.5218309601700000e+07   0.0000000000000000e+00
   1.5552000000000000e+06   1.4308653150700000e+08   4.8400179826099999e+07   0.0000000000000000e+00   1.3365991722300000e+08   6.7190396887099996e+07   0.0000000000000000e+00   1.4700234204300001e+08   2.7745888700300001e+07   0.0000000000000000e+00
   1.6416000000000000e+06   1.4223459393099999e+08   5.0849318531800002e+07   0.0000000000000000e+00   1.3248680961900000e+08   6.9474946442000002e+07   0.0000000000000000e+00   1.4650438583600000e+08   3.0265290958200000e+07   0.0000000000000000e+00
   1.7280000000000000e+06   1.4134073916800001e+08   5.3283471710000001e+07   0.0000000000000000e+00   1.3127465754300000e+08   7.1739021411200002e+07   0.0000000000000000e+00   1.4596325411399999e+08   3.2775773895900000e+07   0.0000000000000000e+00
   1.8144000000000000e+06   1.4040523063999999e+08   5.5701922004500002e+07   0.0000000000000000e+00   1.3002381822300000e+08   7.3981954561600000e+07   0.0000000000000000e+00   1.4537910635100001e+08   3.5276597662500001e+07   0.0000000000000000e+00
   1.9008000000000000e+06   1.3942834404600000e+08   5.8103956686900005e+07   0.0000000000000000e+00   1.2873466028700000e+08   7.6203084890399992e+07   0.0000000000000000e+00   1.4475211469800001e+08   3.7767025254000001e+07   0.0000000000000000e+00
   1.9872000000000000e+06   1.3841036727900001e+08   6.0488867866499998e+07   0.0000000000000000e+00   1.2740756365600000e+08   7.8401757820299998e+07   0.0000000000000000e+00   1.4408246393200001e+08   4.0246322729699999e+07   0.0000000000000000e+00
   2.0736000000000000e+06   1.3735160034099999e+08   6.2855952699199997e+07   0.0000000000000000e+00   1.2604291943099999e+08   8.0577325392300010e+07   0.0000000000000000e+00   1.4337035140300000e+08   4.2713759429400004e+07   0.0000000000000000e+00
   2.1600000000000000e+06   1.3625235525700000e+08   6.5204513594099998e+07   0.0000000000000000e+00   1.2464112977900000e+08   8.2729146456699997e+07   0.0000000000000000e+00   1.4261598697299999e+08   4.5168608188199997e+07   0.0000000000000000e+00
   2.2464000000000000e+06   1.3511295597700000e+08   6.7533858419599995e+07   0.0000000000000000e+00   1.2320260781400000e+08   8.4856586861899987e+07   0.0000000000000000e+00   1.4181959295800000e+08   4.7610145550800003e+07   0.0000000000000000e+00
   2.3328000000000000e+06   1.3393373829000001e+08   6.9843300707000002e+07   0.0000000000000000e+00   1.2172777747499999e+08   8.6959019641399994e+07   0.0000000000000000e+00   1.4098140405700001e+08   5.0037651984999999e+07   0.0000000000000000e+00
   2.4192000000000000e+06   1.3271504971500000e+08   7.2132159853100002e+07   0.0000000000000000e+00   1.2021707340099999e+08   8.9035825198799998e+07   0.0000000000000000e+00   1.4010166728900000e+08   5.2450412093400002e+07   0.0000000000000000e+00
   2.5056000000000000e+06   1.3145724940600000e+08   7.4399761320699990e+07   0.0000000000000000e+00   1.1867094080400001e+08   9.1086391489699990e+07   0.0000000000000000e+00   1.3918064191700000e+08   5.4847714824699998e+07   0.0000000000000000e+00
   2.5920000000000000e+06   1.3016070804200000e+08   7.6645436836999997e+07   0.0000000000000000e+00   1.1708983533600000e+08   9.3110114203100011e+07   0.0000000000000000e+00   1.3821859937099999e+08   5.7228853682699993e+07   0.0000000000000000e+00
   2.6784000000000000e+06   1.2882580772000000e+08   7.8868524591399997e+07   0.0000000000000000e+00   1.1547422295700000e+08   9.5106396938400000e+07   0.0000000000000000e+00   1.3721582316999999e+08   5.9593126934800006e+07   0.0000000000000000e+00
   2.7648000000000000e+06   1.2745294184100001e+08   8.1068369429499999e+07   0.0000000000000000e+00   1.1382457979300000e+08   9.7074651381899998e+07   0.0000000000000000e+00   1.3617260883500001e+08   6.1939837818900004e+07   0.0000000000000000e+00
   2.8512000000000000e+06   1.2604251499600001e+08   8.3244323047100008e+07   0.0000000000000000e+00   1.1214139200399999e+08   9.9014297480199993e+07   0.0000000000000000e+00   1.3508926380800000e+08   6.4268294748400003e+07   0.0000000000000000e+00
   2.9376000000000000e+06   1.2459494284199999e+08   8.5395744180600002e+07   0.0000000000000000e+00   1.1042515563100000e+08   1.0092476361100000e+08   0.0000000000000000e+00   1.3396610735400000e+08   6.6577811516599998e+07   0.0000000000000000e+00
   3.0240000000000000e+06   1.2311065198700000e+08   8.7521998796300009e+07   0.0000000000000000e+00   1.0867637645900001e+08   1.0280548675000000e+08   0.0000000000000000e+00   1.3280347047400001e+08   6.8867707497999996e+07   0.0000000000000000e+00
   3.1104000000000000e+06   1.2159007985800000e+08   8.9622460277199998e+07   0.0000000000000000e+00   1.0689556985900000e+08   1.0465591264000000e+08   0.0000000000000000e+00   1.3160169580200000e+08   7.1137307849999994e+07   0.0000000000000000e+00
   3.1968000000000000e+06   1.2003367457400000e+08   9.1696509607800007e+07   0.0000000000000000e+00   1.0508326064399999e+08   1.0647549595299999e+08   0.0000000000000000e+00   1.3036113750500000e+08   7.3385943710899994e+07   0.0000000000000000e+00
   3.2832000000000000e+06   1.1844189481500000e+08   9.3743535556100011e+07   0.0000000000000000e+00   1.0323998291000000e+08   1.0826370044800000e+08   0.0000000000000000e+00   1.2908216118300000e+08   7.5612952397200003e+07   0.0000000000000000e+00
   3.3696000000000000e+06   1.1681520968700001e+08   9.5762934854100004e+07   0.0000000000000000e+00   1.0136627987899999e+08   1.1001999913400000e+08   0.0000000000000000e+00   1.2776514375600000e+08   7.7817677599500000e+07   0.0000000000000000e+00
   3.4560000000000000e+06   1.1515409857900000e+08   9.7754112375699997e+07   0.0000000000000000e+00   9.9462703740800008e+07   1.1174387442100000e+08   0.0000000000000000e+00   1.2641047335500000e+08   7.9999469575000003e+07   0.0000000000000000e+00
   3.5424000000000000e+06   1.1345905103100000e+08   9.9716481311800003e+07   0.0000000000000000e+00   9.7529815486699998e+07   1.1343481827500001e+08   0.0000000000000000e+00   1.2501854920600000e+08   8.2157685339600012e+07   0.0000000000000000e+00
   3.6288000000000000e+06   1.1173056657900000e+08   1.0164946334299999e+08   0.0000000000000000e+00   9.5568184748399988e+07   1.1509233236800000e+08   0.0000000000000000e+00   1.2358978151800001e+08   8.4291688857299998e+07   0.0000000000000000e+00
   3.7152000000000000e+06   1.0996915461700000e+08   1.0355248881100000e+08   0.0000000000000000e+00   9.3578389627399996e+07   1.1671592822200000e+08   0.0000000000000000e+00   1.2212459135300000e+08   8.6400851227300003e+07   0.0000000000000000e+00
   3.8016000000000000e+06   1.0817533423899999e+08   1.0542499688500001e+08   0.0000000000000000e+00   9.1561016525399998e+07   1.1830512735600001e+08   0.0000000000000000e+00   1.2062341051100001e+08   8.8484550869899988e+07   0.0000000000000000e+00
   3.8880000000000000e+06   1.0634963409500000e+08   1.0726643572900000e+08   0.0000000000000000e+00   8.9516659971600011e+07   1.1985946142700000e+08   0.0000000000000000e+00   1.1908668139600000e+08   9.0542173709199995e+07   0.0000000000000000e+00
   3.9744000000000000e+06   1.0449259222499999e+08   1.0907626266100000e+08   0.0000000000000000e+00   8.7445922447300002e+07   1.2137847236399999e+08   0.0000000000000000e+00   1.1751485689000000e+08   9.2573113354399994e+07   0.0000000000000000e+00
   4.0608000000000000e+06   1.0260475590800001e+08   1.1085394431900001e+08   0.0000000000000000e+00   8.5349414208199993e+07   1.2286171250800000e+08   0.0000000000000000e+00   1.1590840021600001e+08   9.4576771278099999e+07   0.0000000000000000e+00
   4.1472000000000000e+06   1.0068668149900000e+08   1.1259895681000000e+08   0.0000000000000000e+00   8.3227753105000004e+07   1.2430874474100000e+08   0.0000000000000000e+00   1.1426778480400001e+08   9.6552556993300006e+07   0.0000000000000000e+00
   4.2336000000000000e+06   9.8738934262899995e+07   1.1431078587199999e+08   0.0000000000000000e+00   8.1081564400999993e+07   1.2571914261700000e+08   0.0000000000000000e+00   1.1259349415200000e+08   9.8499888226699993e+07   0.0000000000000000e+00
   4.3200000000000000e+06   9.6762088209500000e+07   1.1598892702000000e+08   0.0000000000000000e+00   7.8911480587699994e+07   1.2709249048400000e+08   0.0000000000000000e+00   1.1088602168000001e+08   1.0041819109100001e+08   0.0000000000000000e+00
   4.4064000000000000e+06   9.4756725924600005e+07   1.1763288570000000e+08   0.0000000000000000e+00   7.6718141199000001e+07   1.2842838361100000e+08   0.0000000000000000e+00   1.0914587058900000e+08   1.0230690025300001e+08   0.0000000000000000e+00
   4.4928000000000000e+06   9.2723438397699997e+07   1.1924217742800000e+08   0.0000000000000000e+00   7.4502192621899992e+07   1.2972642830400001e+08   0.0000000000000000e+00   1.0737355370800000e+08   1.0416545910300000e+08   0.0000000000000000e+00
   4.5792000000000000e+06   9.0662824847899988e+07   1.2081632793900000e+08   0.0000000000000000e+00   7.2264287906600013e+07   1.3098624202300000e+08   0.0000000000000000e+00   1.0556959334900001e+08   1.0599331991300000e+08   0.0000000000000000e+00
   4.6656000000000000e+06   8.8575492547399998e+07   1.2235487332300000e+08   0.0000000000000000e+00   7.0005086574100003e+07   1.3220745349500000e+08   0.0000000000000000e+00   1.0373452114500000e+08   1.0778994400600000e+08   0.0000000000000000e+00
   4.7520000000000000e+06   8.6462056642700002e+07   1.2385736016500001e+08   0.0000000000000000e+00   6.7725254421199992e+07   1.3338970282400000e+08   0.0000000000000000e+00   1.0186887790200000e+08   1.0955480190700001e+08   0.0000000000000000e+00
   4.8384000000000000e+06   8.4323139973100007e+07   1.2532334567500000e+08   0.0000000000000000e+00   6.5425463324900001e+07   1.3453264159599999e+08   0.0000000000000000e+00   9.9973213433799997e+07   1.1128737350500000e+08   0.0000000000000000e+00
   4.9248000000000000e+06   8.2159372887100011e+07   1.2675239781900001e+08   0.0000000000000000e+00   6.3106391044399999e+07   1.3563593297999999e+08   0.0000000000000000e+00   9.8048086400199994e+07   1.1298714820400000e+08   0.0000000000000000e+00
   5.0112000000000000e+06   7.9971393056800008e+07   1.2814409544900000e+08   0.0000000000000000e+00   6.0768721020700000e+07   1.3669925183199999e+08   0.0000000000000000e+00   9.6094064145600006e+07   1.1465362507099999e+08   0.0000000000000000e+00
   5.0976000000000000e+06   7.7759845289899990e+07   1.2949802842700000e+08   0.0000000000000000e+00   5.8413142175999999e+07   1.3772228478799999e+08   0.0000000000000000e+00   9.4111722529100001e+07   1.1628631298899999e+08   0.0000000000000000e+00
   5.1840000000000000e+06   7.5525381339699998e+07   1.3081379774100000e+08   0.0000000000000000e+00   5.6040348710199997e+07   1.3870473035400000e+08   0.0000000000000000e+00   9.2101645756099999e+07   1.1788473079700001e+08   0.0000000000000000e+00
   5.2704000000000000e+06   7.3268659712899998e+07   1.3209101562899999e+08   0.0000000000000000e+00   5.3651039896400005e+07   1.3964629899900001e+08   0.0000000000000000e+00   9.0064426205300003e+07   1.1944840743300000e+08   0.0000000000000000e+00
   5.3568000000000000e+06   7.0990345475800008e+07   1.3332930568799999e+08   0.0000000000000000e+00   5.1245919874899998e+07   1.4054671323899999e+08   0.0000000000000000e+00   8.8000664254800007e+07   1.2097688207600001e+08   0.0000000000000000e+00
   5.4432000000000000e+06   6.8691110058100000e+07   1.3452830298899999e+08   0.0000000000000000e+00   4.8825697445599996e+07   1.4140570771700001e+08   0.0000000000000000e+00   8.5910968104499996e+07   1.2246970427599999e+08   0.0000000000000000e+00
   5.5296000000000000e+06   6.6371631054899998e+07   1.3568765418099999e+08   0.0000000000000000e+00   4.6391085859199993e+07   1.4222302928400001e+08   0.0000000000000000e+00   8.3795953597700000e+07   1.2392643409199999e+08   0.0000000000000000e+00
   5.6160000000000000e+06   6.4032592027500004e+07   1.3680701759900001e+08   0.0000000000000000e+00   4.3942802606800005e+07   1.4299843707200000e+08   0.0000000000000000e+00   8.1656244038600013e+07   1.2534664221900000e+08   0.0000000000000000e+00
   5.7024000000000000e+06   6.1674682301199995e+07   1.3788606336000001e+08   0.0000000000000000e+00   4.1481569208800003e+07   1.4373170256400001e+08   0.0000000000000000e+00   7.9492470009700000e+07   1.2672991011499999e+08   0.0000000000000000e+00
   5.7888000000000000e+06   5.9298596762999997e+07   1.3892447346599999e+08   0.0000000000000000e+00   3.9008111001999997e+07   1.4442260966400000e+08   0.0000000000000000e+00   7.7305269185000002e+07   1.2807583012500000e+08   0.0000000000000000e+00
   5.8752000000000000e+06   5.6905035656199999e+07   1.3992194189300001e+08   0.0000000000000000e+00   3.6523156925800003e+07   1.4507095475700000e+08   0.0000000000000000e+00   7.5095286142600000e+07   1.2938400559999999e+08   0.0000000000000000e+00
   5.9616000000000000e+06   5.4494704374100000e+07   1.4087817468000001e+08   0.0000000000000000e+00   3.4027439307599999e+07   1.4567654677500001e+08   0.0000000000000000e+00   7.2863172174800009e+07   1.3065405101500000e+08   0.0000000000000000e+00
   6.0480000000000000e+06   5.2068313252599999e+07   1.4179289002300000e+08   0.0000000000000000e+00   3.1521693646900002e+07   1.4623920724500000e+08   0.0000000000000000e+00   7.0609585095600009e+07   1.3188559208100000e+08   0.0000000000000000e+00
   6.1344000000000000e+06   4.9626577360100001e+07   1.4266581834999999e+08   0.0000000000000000e+00   2.9006658398300000e+07   1.4675877034999999e+08   0.0000000000000000e+00   6.8335189047600001e+07   1.3307826585800000e+08   0.0000000000000000e+00
   6.2208000000000000e+06   4.7170216287500001e+07   1.4349670240599999e+08   0.0000000000000000e+00   2.6483074754400000e+07   1.4723508297099999e+08   0.0000000000000000e+00   6.6040654305800006e+07   1.3423172085900000e+08   0.0000000000000000e+00
   6.3072000000000000e+06   4.4699953935699999e+07   1.4428529732499999e+08   0.0000000000000000e+00   2.3951686426799998e+07   1.4766800473800001e+08   0.0000000000000000e+00   6.3726657079999998e+07   1.3534561715599999e+08   0.0000000000000000e+00
   6.3936000000000000e+06   4.2216518302300006e+07   1.4503137070500001e+08   0.0000000000000000e+00   2.1413239427299999e+07   1.4805740806600001e+08   0.0000000000000000e+00   6.1393879315899998e+07   1.3641962647900000e+08   0.0000000000000000e+00
   6.4800000000000000e+06   3.9720641267099999e+07   1.4573470267399999e+08   0.0000000000000000e+00   1.8868481847900003e+07   1.4840317819600001e+08   0.0000000000000000e+00   5.9043008493699998e+07   1.3745343231099999e+08   0.0000000000000000e+00
   6.5664000000000000e+06   3.7213058376699999e+07   1.4639508595699999e+08   0.0000000000000000e+00   1.6318163640200000e+07   1.4870521322900000e+08   0.0000000000000000e+00   5.6674737425999999e+07   1.3844672998600000e+08   0.0000000000000000e+00
   6.6528000000000000e+06   3.4694508627099998e+07   1.4701232593599999e+08   0.0000000000000000e+00   1.3763036394800000e+07   1.4896342415200001e+08   0.0000000000000000e+00   5.4289764052900001e+07   1.3939922677399999e+08   0.0000000000000000e+00
   6.7392000000000000e+06   3.2165734246599998e+07   1.4758624070800000e+08   0.0000000000000000e+00   1.1203853119400000e+07   1.4917773487099999e+08   0.0000000000000000e+00   5.1888791237300001e+07   1.4031064197000000e+08   0.0000000000000000e+00
   6.8256000000000000e+06   2.9627480476599999e+07   1.4811666113800001e+08   0.0000000000000000e+00   8.6413680170900002e+06   1.4934808222700000e+08   0.0000000000000000e+00   4.9472526556599997e+07   1.4118070697600001e+08   0.0000000000000000e+00
   6.9120000000000000e+06   2.7080495352100000e+07   1.4860343090799999e+08   0.0000000000000000e+00   6.0763362639400000e+06   1.4947441601699999e+08   0.0000000000000000e+00   4.7041682095399998e+07   1.4200916537900001e+08   0.0000000000000000e+00
   6.9984000000000000e+06   2.4525529481300000e+07   1.4904640656400001e+08   0.0000000000000000e+00   3.5095137866100003e+06   1.4955669901100001e+08   0.0000000000000000e+00   4.4596974234499998e+07   1.4279577303000000e+08   0.0000000000000000e+00
   7.0848000000000000e+06   2.1963335824400000e+07   1.4944545756099999e+08   0.0000000000000000e+00   9.4165703945500008e+05   1.4959490695899999e+08   0.0000000000000000e+00   4.2139123440600000e+07   1.4354029811100000e+08   0.0000000000000000e+00
   7.1712000000000000e+06   1.9394669471700002e+07   1.4980046629499999e+08   0.0000000000000000e+00  -1.6264772183500000e+06   1.4958902860100001e+08   0.0000000000000000e+00   3.9668854053599998e+07   1.4424252120699999e+08   0.0000000000000000e+00
   7.2576000000000000e+06   1.6820287420800000e+07   1.5011132814399999e+08   0.0000000000000000e+00  -4.1941321458600000e+06   1.4953906566999999e+08   0.0000000000000000e+00   3.7186894073199995e+07   1.4490223537000000e+08   0.0000000000000000e+00
   7.3440000000000000e+06   1.4240948354000000e+07   1.5037795149599999e+08   0.0000000000000000e+00  -6.7605510433700001e+06   1.4944503288999999e+08   0.0000000000000000e+00   3.4693974944499999e+07   1.4551924617899999e+08   0.0000000000000000e+00
   7.4304000000000000e+06   1.1657412414400000e+07   1.5060025777500001e+08   0.0000000000000000e+00  -9.3249775754500013e+06   1.4930695797299999e+08   0.0000000000000000e+00   3.2190831342099998e+07   1.4609337179899999e+08   0.0000000000000000e+00
   7.5168000000000000e+06   9.0704409817800000e+06   1.5077818146700001e+08   0.0000000000000000e+00  -1.1886655993799999e+07   1.4912488161000001e+08   0.0000000000000000e+00   2.9678200953900002e+07   1.4662444303099999e+08   0.0000000000000000e+00
   7.6032000000000000e+06   6.4807964486099994e+06   1.5091167013699999e+08   0.0000000000000000e+00  -1.4444831360200001e+07   1.4889885746000001e+08   0.0000000000000000e+00   2.7156824263700001e+07   1.4711230336700001e+08   0.0000000000000000e+00
   7.6896000000000000e+06   3.8892419949899996e+06   1.5100068444499999e+08   0.0000000000000000e+00  -1.6998749768399999e+07   1.4862895213400000e+08   0.0000000000000000e+00   2.4627444332800001e+07   1.4755680903200001e+08   0.0000000000000000e+00
   7.7760000000000000e+06   1.2965413638900002e+06   1.5104519815799999e+08   0.0000000000000000e+00  -1.9547658567000002e+07   1.4831524517199999e+08   0.0000000000000000e+00   2.2090806580900002e+07   1.4795782902800000e+08   0.0000000000000000e+00
   7.8624000000000000e+06  -1.2965413638900002e+06   1.5104519815799999e+08   0.0000000000000000e+00  -2.2090806580900002e+07   1.4795782902800000e+08   0.0000000000000000e+00   1.9547658567000002e+07   1.4831524517199999e+08   0.0000000000000000e+00
   7.9488000000000000e+06  -3.8892419949899996e+06   1.5100068444499999e+08   0.0000000000000000e+00  -2.4627444332800001e+07   1.4755680903200001e+08   0.0000000000000000e+00   1.6998749768399999e+07   1.4862895213400000e+08   0.0000000000000000e+00
   8.0352000000000000e+06  -6.4807964486199999e+06   1.5091167013699999e+08   0.0000000000000000e+00  -2.7156824263700001e+07   1.4711230336700001e+08   0.0000000000000000e+00   1.4444831360200001e+07   1.4889885746000001e+08   0.0000000000000000e+00
   8.1216000000000000e+06  -9.0704409817800000e+06   1.5077818146700001e+08   0.0000000000000000e+00  -2.9678200953900002e+07   1.4662444303099999e+08   0.0000000000000000e+00   1.1886655993799999e+07   1.4912488161000001e+08   0.0000000000000000e+00
   8.2080000000000000e+06  -1.1657412414400000e+07   1.5060025777500001e+08   0.0000000000000000e+00  -3.2190831342099998e+07   1.4609337179899999e+08   0.0000000000000000e+00   9.3249775754500013e+06   1.4930695797299999e+08   0.0000000000000000e+00
   8.2944000000000000e+06  -1.4240948354000000e+07   1.5037795149599999e+08   0.0000000000000000e+00  -3.4693974944499999e+07   1.4551924617899999e+08   0.0000000000000000e+00   6.7605510433700001e+06   1.4944503288999999e+08   0.0000000000000000e+00
   8.3808000000000000e+06  -1.6820287420800000e+07   1.5011132814399999e+08   0.0000000000000000e+00  -3.7186894073199995e+07   1.4490223537000000e+08   0.0000000000000000e+00   4.1941321458600000e+06   1.4953906566999999e+08   0.0000000000000000e+00
   8.4672000000000000e+06  -1.9394669471700002e+07   1.4980046629499999e+08   0.0000000000000000e+00  -3.9668854053599998e+07   1.4424252120699999e+08   0.0000000000000000e+00   1.6264772183500000e+06   1.4958902860100001e+08   0.0000000000000000e+00
   8.5536000000000000e+06  -2.1963335824400000e+07   1.4944545756099999e+08   0.0000000000000000e+00  -4.2139123440600000e+07   1.4354029811100000e+08   0.0000000000000000e+00  -9.4165703945500008e+05   1.4959490695899999e+08   0.0000000000000000e+00
   8.6400000000000000e+06  -2.4525529481300000e+07   1.4904640656400001e+08   0.0000000000000000e+00  -4.4596974234499998e+07   1.4279577303000000e+08   0.0000000000000000e+00  -3.5095137866100003e+06   1.4955669901100001e+08   0.0000000000000000e+00
   8.7264000000000000e+06  -2.7080495352100000e+07   1.4860343090799999e+08   0.0000000000000000e+00  -4.7041682095399998e+07   1.4200916537900001e+08   0.0000000000000000e+00  -6.0763362639400000e+06   1.4947441601699999e+08   0.0000000000000000e+00
   8.8128000000000000e+06  -2.9627480476599999e+07   1.4811666113800001e+08   0.0000000000000000e+00  -4.9472526556599997e+07   1.4118070697600001e+08   0.0000000000000000e+00  -8.6413680170900002e+06   1.4934808222700000e+08   0.0000000000000000e+00
   8.8992000000000000e+06  -3.2165734246599998e+07   1.4758624070800000e+08   0.0000000000000000e+00  -5.1888791237300001e+07   1.4031064197000000e+08   0.0000000000000000e+00  -1.1203853119400000e+07   1.4917773487099999e+08   0.0000000000000000e+00
   8.9856000000000000e+06  -3.4694508627099998e+07   1.4701232593599999e+08   0.0000000000000000e+00  -5.4289764052900001e+07   1.3939922677399999e+08   0.0000000000000000e+00  -1.3763036394800000e+07   1.4896342415200001e+08   0.0000000000000000e+00
   9.0720000000000000e+06  -3.7213058376699999e+07   1.4639508595699999e+08   0.0000000000000000e+00  -5.6674737425999999e+07   1.3844672998600000e+08   0.0000000000000000e+00  -1.6318163640200000e+07   1.4870521322900000e+08   0.0000000000000000e+00
   9.1584000000000000e+06  -3.9720641267099999e+07   1.4573470267399999e+08   0.0000000000000000e+00  -5.9043008493699998e+07   1.3745343231099999e+08   0.0000000000000000e+00  -1.8868481847900003e+07   1.4840317819600001e+08   0.0000000000000000e+00
   9.2448000000000000e+06  -4.2216518302300006e+07   1.4503137070500001e+08   0.0000000000000000e+00  -6.1393879315899998e+07   1.3641962647900000e+08   0.0000000000000000e+00  -2.1413239427299999e+07   1.4805740806600001e+08   0.0000000000000000e+00
   9.3312000000000000e+06  -4.4699953935699999e+07   1.4428529732499999e+08   0.0000000000000000e+00  -6.3726657079999998e+07   1.3534561715599999e+08   0.0000000000000000e+00  -2.3951686426799998e+07   1.4766800473800001e+08   0.0000000000000000e+00
   9.4176000000000000e+06  -4.7170216287500001e+07   1.4349670240599999e+08   0.0000000000000000e+00  -6.6040654305800006e+07   1.3423172085900000e+08   0.0000000000000000e+00  -2.6483074754400000e+07   1.4723508297099999e+08   0.0000000000000000e+00
   9.5040000000000000e+06  -4.9626577360100001e+07   1.4266581834999999e+08   0.0000000000000000e+00  -6.8335189047600001e+07   1.3307826585800000e+08   0.0000000000000000e+00  -2.9006658398300000e+07   1.4675877034999999e+08   0.0000000000000000e+00
   9.5904000000000000e+06  -5.2068313252599999e+07   1.4179289002300000e+08   0.0000000000000000e+00  -7.0609585095600009e+07   1.3188559208100000e+08   0.0000000000000000e+00  -3.1521693646900002e+07   1.4623920724500000e+08   0.0000000000000000e+00
   9.6768000000000000e+06  -5.4494704374100000e+07   1.4087817468000001e+08   0.0000000000000000e+00  -7.2863172174800009e+07   1.3065405101500000e+08   0.0000000000000000e+00  -3.4027439307599999e+07   1.4567654677500001e+08   0.0000000000000000e+00
   9.7632000000000000e+06  -5.6905035656199999e+07   1.3992194189300001e+08   0.0000000000000000e+00  -7.5095286142600000e+07   1.2938400559999999e+08   0.0000000000000000e+00  -3.6523156925800003e+07   1.4507095475700000e+08   0.0000000000000000e+00
   9.8496000000000000e+06  -5.9298596762999997e+07   1.3892447346599999e+08   0.0000000000000000e+00  -7.7305269185000002e+07   1.2807583012500000e+08   0.0000000000000000e+00  -3.9008111001999997e+07   1.4442260966400000e+08   0.0000000000000000e+00
