2453743.500000 	-2.881275291500e-01 	8.552687272600e-01 	3.726862165100e-01 	-1.638520152400e-02 	-4.675830920300e-03 	-2.055216147700e-03 	-2.972712970200e-01 	8.561360925600e-01 	3.682292160200e-01 	-1.659022043600e-02 	-4.892793873300e-03 	-1.853653645300e-03 	-2.821330229400e-01 	8.606561055300e-01 	3.706165126600e-01 	-1.658327812600e-02 	-4.624484001100e-03 	-2.285043677000e-03
2453744.000000 	-2.963090707800e-01 	8.528983331100e-01 	3.716440390200e-01 	-1.634076752100e-02 	-4.805692664500e-03 	-2.113467779200e-03 	-3.055537849100e-01 	8.536565414700e-01 	3.672884028600e-01 	-1.653951085300e-02 	-5.025329488600e-03 	-1.909573300100e-03 	-2.904142450600e-01 	8.583101174400e-01 	3.694597211400e-01 	-1.654138114200e-02 	-4.759418229700e-03 	-2.342090527500e-03
2453744.500000 	-3.044680992500e-01 	8.504630882200e-01 	3.705727751600e-01 	-1.629514903400e-02 	-4.935232665300e-03 	-2.171560866700e-03 	-3.138105879900e-01 	8.511108451200e-01 	3.663196687500e-01 	-1.648748197700e-02 	-5.157372821400e-03 	-1.965336825300e-03 	-2.986741752800e-01 	8.558967385300e-01 	3.682744543400e-01 	-1.649811130100e-02 	-4.894045059600e-03 	-2.398944121200e-03
2453745.000000 	-3.126040225500e-01 	8.479631553000e-01 	3.694725053500e-01 	-1.624834693200e-02 	-5.064443517500e-03 	-2.229490792600e-03 	-3.220410478500e-01 	8.484992528100e-01 	3.653230926800e-01 	-1.643413890000e-02 	-5.288911213500e-03 	-2.020940504300e-03 	-3.069121283200e-01 	8.534161258500e-01 	3.670608098900e-01 	-1.645347322100e-02 	-5.028351056800e-03 	-2.455600476600e-03
2453745.500000 	-3.207162490500e-01 	8.453987008100e-01 	3.683433123300e-01 	-1.620036203700e-02 	-5.193317733500e-03 	-2.287252917400e-03 	-3.302445087300e-01 	8.458220201700e-01 	3.642987554900e-01 	-1.637948689000e-02 	-5.419932015000e-03 	-2.076380695900e-03 	-3.151274212400e-01 	8.508684431700e-01 	3.658188874100e-01 	-1.640747159100e-02 	-5.162322861400e-03 	-2.512055535800e-03
2453746.000000 	-3.288041875800e-01 	8.427698949400e-01 	3.671852811700e-01 	-1.615119514400e-02 	-5.321847732500e-03 	-2.344842583300e-03 	-3.384203174900e-01 	8.430794091600e-01 	3.632467398200e-01 	-1.632353138900e-02 	-5.550422582800e-03 	-2.131653833600e-03 	-3.233193734400e-01 	8.482538609000e-01 	3.645487885900e-01 	-1.636011116000e-02 	-5.295947198800e-03 	-2.568305187000e-03
2453746.500000 	-3.368672473300e-01 	8.400769117200e-01 	3.659984992700e-01 	-1.610084703000e-02 	-5.450025830500e-03 	-2.402255116700e-03 	-3.465678238000e-01 	8.402716880700e-01 	3.621671300800e-01 	-1.626627801100e-02 	-5.680370277400e-03 	-2.186756426100e-03 	-3.314873067300e-01 	8.455725560800e-01 	3.632506171500e-01 	-1.631139673800e-02 	-5.429210887300e-03 	-2.624345281300e-03
2453747.000000 	-3.449048378700e-01 	8.373199290600e-01 	3.647830563600e-01 	-1.604931847700e-02 	-5.577844231400e-03 	-2.459485831900e-03 	-3.546863801600e-01 	8.373991314700e-01 	3.610600123900e-01 	-1.620773254900e-02 	-5.809762461000e-03 	-2.241685058100e-03 	-3.396305453300e-01 	8.428247123100e-01 	3.619244789300e-01 	-1.626133319700e-02 	-5.562100843700e-03 	-2.680171647000e-03
2453747.500000 	-3.529163692000e-01 	8.344991287600e-01 	3.635390445300e-01 	-1.599661027700e-02 	-5.705295019600e-03 	-2.516530033800e-03 	-3.627753420000e-01 	8.344620203000e-01 	3.599254745700e-01 	-1.614790096900e-02 	-5.938586494300e-03 	-2.296436390900e-03 	-3.477484159000e-01 	8.400105196900e-01 	3.605704818200e-01 	-1.620992547500e-02 	-5.694604085800e-03 	-2.735780098800e-03
2453748.000000 	-3.609012516800e-01 	8.316146966400e-01 	3.622665582000e-01 	-1.594272325400e-02 	-5.832370153100e-03 	-2.573383020800e-03 	-3.708340678000e-01 	8.314606417800e-01 	3.587636060900e-01 	-1.608678941600e-02 	-6.066829733700e-03 	-2.351007164600e-03 	-3.558402476100e-01 	8.371301748200e-01 	3.591887358500e-01 	-1.615717858100e-02 	-5.826707734500e-03 	-2.791166446200e-03
2453748.500000 	-3.688588961200e-01 	8.286668225800e-01 	3.609656941600e-01 	-1.588765827200e-02 	-5.959061459300e-03 	-2.630040087700e-03 	-3.788619191400e-01 	8.283952894700e-01 	3.575744980300e-01 	-1.602440421200e-02 	-6.194479528100e-03 	-2.405394200000e-03 	-3.639053721300e-01 	8.341838806900e-01 	3.577793530900e-01 	-1.610309760200e-02 	-5.958399013400e-03 	-2.846326497800e-03
2453749.000000 	-3.767887137800e-01 	8.256557005400e-01 	3.596365515500e-01 	-1.583141625300e-02 	-6.085360630400e-03 	-2.686496528900e-03 	-3.868582608200e-01 	8.252662632700e-01 	3.563582430300e-01 	-1.596075185700e-02 	-6.321523215600e-03 	-2.459594401800e-03 	-3.719431237200e-01 	8.311718466500e-01 	3.563424477600e-01 	-1.604768770800e-02 	-6.089665248700e-03 	-2.901256066400e-03
2453749.500000 	-3.846901163700e-01 	8.225815287100e-01 	3.582792318500e-01 	-1.577399818900e-02 	-6.211259221200e-03 	-2.742747640400e-03 	-3.948224609200e-01 	8.220738693800e-01 	3.551149352700e-01 	-1.589583903200e-02 	-6.447948120100e-03 	-2.513604761800e-03 	-3.799528392300e-01 	8.280942883700e-01 	3.548781361400e-01 	-1.599095415500e-02 	-6.220493868100e-03 	-2.955950970600e-03
2453750.000000 	-3.925625161400e-01 	8.194445095100e-01 	3.568938389100e-01 	-1.571540515400e-02 	-6.336748647800e-03 	-2.798788723200e-03 	-4.027538909100e-01 	8.188184203900e-01 	3.538446704000e-01 	-1.582967260200e-02 	-6.573741547300e-03 	-2.567422363400e-03 	-3.879338581600e-01 	8.249514277900e-01 	3.533865366000e-01 	-1.593290229200e-02 	-6.350872399600e-03 	-3.010407037600e-03
2453750.500000 	-4.004053258900e-01 	8.162448497100e-01 	3.554804789100e-01 	-1.565563831500e-02 	-6.461820186900e-03 	-2.854615085000e-03 	-4.106519257600e-01 	8.155002352000e-01 	3.525475455000e-01 	-1.576225961400e-02 	-6.698890781000e-03 	-2.621044386400e-03 	-3.958855227100e-01 	8.217434930500e-01 	3.518677696000e-01 	-1.587353756600e-02 	-6.480788470300e-03 	-3.064620104100e-03
2453751.000000 	-4.082179590300e-01 	8.129827604500e-01 	3.540392603900e-01 	-1.559469894800e-02 	-6.586464976600e-03 	-2.910222043500e-03 	-4.185159439700e-01 	8.121196391000e-01 	3.512236590600e-01 	-1.569360730000e-02 	-6.823383079100e-03 	-2.674468113200e-03 	-4.038071778400e-01 	8.184707184500e-01 	3.503219576900e-01 	-1.581286552300e-02 	-6.610229805100e-03 	-3.118586017200e-03
2453751.500000 	-4.159998296500e-01 	8.096584573600e-01 	3.525702942200e-01 	-1.553258845000e-02 	-6.710674018700e-03 	-2.965604927700e-03 	-4.263453277400e-01 	8.086769637400e-01 	3.498731108800e-01 	-1.562372308400e-02 	-6.947205669500e-03 	-2.727690935600e-03 	-4.116981712900e-01 	8.151333444000e-01 	3.487492254700e-01 	-1.575089181400e-02 	-6.739184225400e-03 	-3.172300634600e-03
2453752.000000 	-4.237503525500e-01 	8.062721605800e-01 	3.510736935900e-01 	-1.546930834400e-02 	-6.834438180500e-03 	-3.020759080700e-03 	-4.341394630100e-01 	8.051725471800e-01 	3.484960020300e-01 	-1.555261457700e-02 	-7.070345746000e-03 	-2.780710362700e-03 	-4.195578536700e-01 	8.117316173900e-01 	3.471496996200e-01 	-1.568762219800e-02 	-6.867639647900e-03 	-3.225759825300e-03
2453752.500000 	-4.314689433300e-01 	8.028240948600e-01 	3.495495740300e-01 	-1.540486029800e-02 	-6.957748198600e-03 	-3.075679861500e-03 	-4.418977395700e-01 	8.016067338900e-01 	3.470924348100e-01 	-1.548028958500e-02 	-7.192790464500e-03 	-2.833524030500e-03 	-4.273855784800e-01 	8.082657899200e-01 	3.455235089000e-01 	-1.562306254000e-02 	-6.995584083700e-03 	-3.278959469200e-03
2453753.000000 	-4.391550184900e-01 	7.993144896300e-01 	3.479980533900e-01 	-1.533924612700e-02 	-7.080594683300e-03 	-3.130362646600e-03 	-4.496195511800e-01 	7.979798747600e-01 	3.456625126600e-01 	-1.540675610900e-02 	-7.314526939400e-03 	-2.886129712900e-03 	-4.351807021900e-01 	8.047361204500e-01 	3.438707841000e-01 	-1.555721882000e-02 	-7.123005637300e-03 	-3.331895456800e-03
2453753.500000 	-4.468079954400e-01 	7.957435790200e-01 	3.464192518200e-01 	-1.527246781000e-02 	-7.202968123000e-03 	-3.184802832100e-03 	-4.573042956300e-01 	7.942923271400e-01 	3.442063401000e-01 	-1.533202234700e-02 	-7.435542241000e-03 	-2.938525334000e-03 	-4.429425843000e-01 	8.011428733900e-01 	3.421916580700e-01 	-1.549009713200e-02 	-7.249892506000e-03 	-3.384563689300e-03
2453754.000000 	-4.544272926300e-01 	7.921116019600e-01 	3.448132917600e-01 	-1.520452749400e-02 	-7.324858890100e-03 	-3.238995835100e-03 	-4.649513748700e-01 	7.905444548800e-01 	3.427240226600e-01 	-1.525609669300e-02 	-7.555823394200e-03 	-2.990708983700e-03 	-4.506705873700e-01 	7.974863190100e-01 	3.404862657100e-01 	-1.542170368200e-02 	-7.376232979100e-03 	-3.436960077900e-03
2453754.500000 	-4.620123296500e-01 	7.884188022000e-01 	3.431802979400e-01 	-1.513542750400e-02 	-7.446257246700e-03 	-3.292937095000e-03 	-4.725601951000e-01 	7.867366282800e-01 	3.412156667400e-01 	-1.517898774000e-02 	-7.675357380100e-03 	-3.042678934500e-03 	-4.583640770800e-01 	7.937667334200e-01 	3.387547439800e-01 	-1.535204479600e-02 	-7.502015437300e-03 	-3.489080543400e-03
2453755.000000 	-4.695625272700e-01 	7.846654284200e-01 	3.415203973800e-01 	-1.506517035300e-02 	-7.567153350900e-03 	-3.346622075000e-03 	-4.801301668600e-01 	7.828692242000e-01 	3.396813795900e-01 	-1.510070427500e-02 	-7.794131141000e-03 	-3.094433662800e-03 	-4.660224223300e-01 	7.899843985000e-01 	3.369972318400e-01 	-1.528112691500e-02 	-7.627228352500e-03 	-3.540921015500e-03
2453755.500000 	-4.770773075900e-01 	7.808517342100e-01 	3.398337193300e-01 	-1.499375874700e-02 	-7.687537263400e-03 	-3.400046263200e-03 	-4.876607051200e-01 	7.789426260200e-01 	3.381212691600e-01 	-1.502125528000e-02 	-7.912131592100e-03 	-3.145971871500e-03 	-4.736449952500e-01 	7.861396019000e-01 	3.352138703000e-01 	-1.520895660100e-02 	-7.751860287300e-03 	-3.592477432200e-03
2453756.000000 	-4.845560940900e-01 	7.769779781900e-01 	3.381203953200e-01 	-1.492119559200e-02 	-7.807398954300e-03 	-3.453205173500e-03 	-4.951512294100e-01 	7.749572236700e-01 	3.365354439800e-01 	-1.494064992200e-02 	-8.029345641700e-03 	-3.197292517700e-03 	-4.812311713000e-01 	7.822326369400e-01 	3.334048024200e-01 	-1.513554053300e-02 	-7.875899894800e-03 	-3.643745739000e-03
2453756.500000 	-4.919983117800e-01 	7.730444239800e-01 	3.363805591100e-01 	-1.484748400200e-02 	-7.926728310100e-03 	-3.506094346300e-03 	-5.026011638800e-01 	7.709134136200e-01 	3.349240130300e-01 	-1.485889755500e-02 	-8.145760225100e-03 	-3.248394841300e-03 	-4.887803292900e-01 	7.782638026000e-01 	3.315701732600e-01 	-1.506088551100e-02 	-7.999335918600e-03 	-3.694721888300e-03
2453757.000000 	-4.994033872400e-01 	7.690513403000e-01 	3.346143466700e-01 	-1.477262730700e-02 	-8.045515140300e-03 	-3.558709349400e-03 	-5.100099373900e-01 	7.668115988600e-01 	3.332870856100e-01 	-1.477600770900e-02 	-8.261362354900e-03 	-3.299278395100e-03 	-4.962918514700e-01 	7.742334034800e-01 	3.297101299000e-01 	-1.498499845500e-02 	-8.122157192000e-03 	-3.745401837700e-03
2453757.500000 	-5.067707488200e-01 	7.649990009700e-01 	3.328218961900e-01 	-1.469662905500e-02 	-8.163749184200e-03 	-3.611045778100e-03 	-5.173769836200e-01 	7.626521888200e-01 	3.316247711200e-01 	-1.469199009500e-02 	-8.376139193300e-03 	-3.349943071600e-03 	-5.037651235800e-01 	7.701417497100e-01 	3.278248214600e-01 	-1.490788640400e-02 	-8.244352638400e-03 	-3.795781549800e-03
2453758.000000 	-5.140998266700e-01 	7.608876849700e-01 	3.310033480500e-01 	-1.461949301900e-02 	-8.281420117000e-03 	-3.663099255400e-03 	-5.247017411700e-01 	7.584355993100e-01 	3.299371789700e-01 	-1.460685461800e-02 	-8.490078147300e-03 	-3.400389122400e-03 	-5.111995349000e-01 	7.659891569700e-01 	3.259143990600e-01 	-1.482955651700e-02 	-8.365911270700e-03 	-3.845856990400e-03
2453758.500000 	-5.213900528800e-01 	7.567176764400e-01 	3.291588448200e-01 	-1.454122320300e-02 	-8.398517556000e-03 	-3.714865431500e-03 	-5.319836536200e-01 	7.541622523600e-01 	3.282244183400e-01 	-1.452061140300e-02 	-8.603166986100e-03 	-3.450617160900e-03 	-5.185944783400e-01 	7.617759463900e-01 	3.239790158500e-01 	-1.475001607300e-02 	-8.486822190800e-03 	-3.895624127200e-03
2453759.000000 	-5.286408616100e-01 	7.524892647300e-01 	3.272885312300e-01 	-1.446182384600e-02 	-8.515031065600e-03 	-3.766339983000e-03 	-5.392221696800e-01 	7.498325759700e-01 	3.264865979900e-01 	-1.443327085500e-02 	-8.715393967200e-03 	-3.500628141800e-03 	-5.259493504500e-01 	7.575024445400e-01 	3.220188269900e-01 	-1.466927246900e-02 	-8.607074589200e-03 	-3.945078928800e-03
2453759.500000 	-5.358516892100e-01 	7.482027444400e-01 	3.253925541600e-01 	-1.438129942300e-02 	-8.630950162200e-03 	-3.817518611600e-03 	-5.464167433800e-01 	7.454470039000e-01 	3.247238261600e-01 	-1.434484374600e-02 	-8.826747953100e-03 	-3.550423309900e-03 	-5.332635515300e-01 	7.531689833500e-01 	3.200339896500e-01 	-1.458733322100e-02 	-8.726657743700e-03 	-3.994217362400e-03
2453760.000000 	-5.430219743100e-01 	7.438584153900e-01 	3.234710626500e-01 	-1.429965465100e-02 	-8.746264317300e-03 	-3.868397041800e-03 	-5.535668342100e-01 	7.410059752700e-01 	3.229362104100e-01 	-1.425534133400e-02 	-8.937218485100e-03 	-3.600004120900e-03 	-5.405364856700e-01 	7.487759001100e-01 	3.180246630300e-01 	-1.450420595900e-02 	-8.845561018000e-03 	-4.043035393000e-03
2453760.500000 	-5.501511579600e-01 	7.394565827100e-01 	3.215242078600e-01 	-1.421689448600e-02 	-8.860962960900e-03 	-3.918971017700e-03 	-5.606719074700e-01 	7.365099342900e-01 	3.211238575100e-01 	-1.416477549200e-02 	-9.046795783300e-03 	-3.649372144300e-03 	-5.477675607800e-01 	7.443235374000e-01 	3.159910083300e-01 	-1.441989842900e-02 	-8.963773860000e-03 	-4.091528982100e-03
2453761.000000 	-5.572386837600e-01 	7.349975567900e-01 	3.195521430800e-01 	-1.413302412200e-02 	-8.975035482700e-03 	-3.969236298600e-03 	-5.677314345600e-01 	7.319593298900e-01 	3.192868734600e-01 	-1.407315883500e-02 	-9.155470652100e-03 	-3.698528975300e-03 	-5.549561886900e-01 	7.398122430600e-01 	3.139331888000e-01 	-1.433441848500e-02 	-9.081285798700e-03 	-4.139694086100e-03
2453761.500000 	-5.642839979500e-01 	7.304816533500e-01 	3.175550237200e-01 	-1.404804898500e-02 	-9.088471233200e-03 	-4.019188653300e-03 	-5.747448934000e-01 	7.273546155100e-01 	3.174253634700e-01 	-1.398050478200e-02 	-9.263234303000e-03 	-3.747476184700e-03 	-5.621017851900e-01 	7.352423701500e-01 	3.118513696700e-01 	-1.424777409100e-02 	-9.198086441100e-03 	-4.187526657100e-03
2453762.000000 	-5.712865495600e-01 	7.259091934600e-01 	3.155330072900e-01 	-1.396197471900e-02 	-9.201259524300e-03 	-4.068823853100e-03 	-5.817117688100e-01 	7.226962488900e-01 	3.155394319600e-01 	-1.388682756300e-02 	-9.370078135600e-03 	-3.796215327800e-03 	-5.692037700500e-01 	7.306142768900e-01 	3.097457182400e-01 	-1.415997331000e-02 	-9.314165467500e-03 	-4.235022643200e-03
2453762.500000 	-5.782457904600e-01 	7.212805035300e-01 	3.134862534300e-01 	-1.387480716800e-02 	-9.313389630500e-03 	-4.118137663300e-03 	-5.886315529200e-01 	7.179846921100e-01 	3.136291825500e-01 	-1.379214213700e-02 	-9.475993542100e-03 	-3.844748016700e-03 	-5.762615671300e-01 	7.259283266600e-01 	3.076164038000e-01 	-1.407102430000e-02 	-9.429512626700e-03 	-4.282177991700e-03
2453763.000000 	-5.851611755100e-01 	7.165959153200e-01 	3.114149239000e-01 	-1.378655235000e-02 	-9.424850792000e-03 	-4.167125834000e-03 	-5.955037455000e-01 	7.132204115400e-01 	3.116947180500e-01 	-1.369646407100e-02 	-9.580971793500e-03 	-3.893076034100e-03 	-5.832746043600e-01 	7.211848879400e-01 	3.054635976900e-01 	-1.398093531000e-02 	-9.544117730200e-03 	-4.328988653900e-03
2453763.500000 	-5.920321626200e-01 	7.118557660200e-01 	3.093191825800e-01 	-1.369721641400e-02 	-9.535632223300e-03 	-4.215784092300e-03 	-6.023278542200e-01 	7.084038779800e-01 	3.097361402900e-01 	-1.359980939600e-02 	-9.685004034500e-03 	-3.941201456300e-03 	-5.902423138300e-01 	7.163843343000e-01 	3.032874732700e-01 	-1.388971466800e-02 	-9.657970647200e-03 	-4.375450593400e-03
2453764.000000 	-5.988582127800e-01 	7.070603981900e-01 	3.071991955100e-01 	-1.360680559400e-02 	-9.645723128700e-03 	-4.264108135900e-03 	-6.091033948600e-01 	7.035355666600e-01 	3.077535499500e-01 	-1.350219448800e-02 	-9.788081379400e-03 	-3.989126752900e-03 	-5.971641318200e-01 	7.115270443400e-01 	3.010882058900e-01 	-1.379737077200e-02 	-9.771061299400e-03 	-4.421559796800e-03
2453764.500000 	-6.056387901100e-01 	7.022101597800e-01 	3.050551308700e-01 	-1.351532615700e-02 	-9.755112730200e-03 	-4.312093634200e-03 	-6.158298914500e-01 	6.986159572100e-01 	3.057470464000e-01 	-1.340363600000e-02 	-9.890195078400e-03 	-4.036854846500e-03 	-6.040394988000e-01 	7.066134017100e-01 	2.988659729200e-01 	-1.370391208800e-02 	-9.883379659100e-03 	-4.467312288200e-03
2453765.000000 	-6.123733618700e-01 	6.973054041300e-01 	3.028871590200e-01 	-1.342278434200e-02 	-9.863790308300e-03 	-4.359736237500e-03 	-6.225068764100e-01 	6.936455335900e-01 	3.037167274100e-01 	-1.330415081900e-02 	-9.991336713000e-03 	-4.084389127400e-03 	-6.108678595300e-01 	7.016437950600e-01 	2.966209537100e-01 	-1.360934714100e-02 	-9.994915750300e-03 	-4.512704145800e-03
2453765.500000 	-6.190613984200e-01 	6.923464899100e-01 	3.006954525000e-01 	-1.332918632500e-02 	-9.971745257800e-03 	-4.407031600000e-03 	-6.291338906700e-01 	6.886247838300e-01 	3.016626889400e-01 	-1.320375607800e-02 	-1.009149839200e-02 	-4.131733431000e-03 	-6.176486630000e-01 	6.966186179900e-01 	2.943533295200e-01 	-1.351368451400e-02 	-1.010565965400e-02 	-4.557731517700e-03
2453766.000000 	-6.257023731800e-01 	6.873337810500e-01 	2.984801860100e-01 	-1.323453820000e-02 	-1.007896715000e-02 	-4.453975414500e-03 	-6.357104837900e-01 	6.835541997300e-01 	2.995850249400e-01 	-1.310246917000e-02 	-1.019067292700e-02 	-4.178891988900e-03 	-6.243813625300e-01 	6.915382690800e-01 	2.920632835600e-01 	-1.341693285300e-02 	-1.021560152100e-02 	-4.602390636900e-03
2453766.500000 	-6.322957626100e-01 	6.822676466300e-01 	2.962415363800e-01 	-1.313884601200e-02 	-1.018544579300e-02 	-4.500563456600e-03 	-6.422362140900e-01 	6.784342764900e-01 	2.974838271500e-01 	-1.300030777500e-02 	-1.028885398700e-02 	-4.225869363000e-03 	-6.310654158000e-01 	6.864031517800e-01 	2.897510008800e-01 	-1.331910087500e-02 	-1.032473158200e-02 	-4.646677829300e-03
2453767.000000 	-6.388410461900e-01 	6.771484607900e-01 	2.939796825400e-01 	-1.304211582300e-02 	-1.029117126800e-02 	-4.546791628000e-03 	-6.487106488100e-01 	6.732655122200e-01 	2.953591849700e-01 	-1.289728988200e-02 	-1.038603621700e-02 	-4.272670371200e-03 	-6.377002848200e-01 	6.812136744100e-01 	2.874166683200e-01 	-1.322019737600e-02 	-1.043304017300e-02 	-4.690589514400e-03
2453767.500000 	-6.453377064600e-01 	6.719766025000e-01 	2.916948053900e-01 	-1.294435382500e-02 	-1.039613394000e-02 	-4.592655988300e-03 	-6.551333642700e-01 	6.680484074600e-01 	2.932111853400e-01 	-1.279343380100e-02 	-1.048221535000e-02 	-4.319300007200e-03 	-6.442854360700e-01 	6.759702501100e-01 	2.850604745300e-01 	-1.312023125100e-02 	-1.054051774600e-02 	-4.734122196500e-03
2453768.000000 	-6.517852291200e-01 	6.667524555400e-01 	2.893870878100e-01 	-1.284556645300e-02 	-1.050032442200e-02 	-4.638152763600e-03 	-6.615039460200e-01 	6.627834645800e-01 	2.910399126800e-01 	-1.268875815500e-02 	-1.057738828400e-02 	-4.365763358000e-03 	-6.508203404700e-01 	6.706732967400e-01 	2.826826098600e-01 	-1.301921150500e-02 	-1.064715488400e-02 	-4.777272447900e-03
2453768.500000 	-6.581831031500e-01 	6.614764083100e-01 	2.870567145000e-01 	-1.274576048900e-02 	-1.060373351200e-02 	-4.683278332000e-03 	-6.678219889900e-01 	6.574711871900e-01 	2.888454488500e-01 	-1.258328186900e-02 	-1.067155316200e-02 	-4.412065519000e-03 	-6.573044734900e-01 	6.653232368400e-01 	2.802832663800e-01 	-1.291714726100e-02 	-1.075294231200e-02 	-4.820036887300e-03
2453769.000000 	-6.645308210400e-01 	6.561488537800e-01 	2.847038719300e-01 	-1.264494311700e-02 	-1.070635211800e-02 	-4.728029187800e-03 	-6.740870976500e-01 	6.521120795200e-01 	2.866278731900e-01 	-1.247702413500e-02 	-1.076470942300e-02 	-4.458211507100e-03 	-6.637373151900e-01 	6.599204975700e-01 	2.778626378400e-01 	-1.281404777000e-02 	-1.085787088800e-02 	-4.862412157100e-03
